No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College,Team,URL,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
40,Ivica Zubac,0,7-0,240.0,"March 18, 1997",baBA,8,,LAC,https://www.basketball-reference.com/players/z/zubaciv01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Amir Coffey,0,6-7,210.0,"June 17, 1997",usUS,5,Minnesota,LAC,https://www.basketball-reference.com/players/c/coffeam01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Nicolas Batum,0,6-8,230.0,"December 14, 1988",frFR,16,,LAC,https://www.basketball-reference.com/players/b/batumni01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,James Harden,0,6-5,220.0,"August 26, 1989",usUS,15,Arizona State,LAC,https://www.basketball-reference.com/players/h/hardeja01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Derrick Jones Jr.,0,6-5,210.0,"February 15, 1997",usUS,8,UNLV,LAC,https://www.basketball-reference.com/players/j/jr.dede01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Kris Dunn,0,6-3,205.0,"March 18, 1994",usUS,8,Providence,LAC,https://www.basketball-reference.com/players/d/dunnkkr01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Norman Powell,0,6-3,215.0,"May 25, 1993",usUS,9,UCLA,LAC,https://www.basketball-reference.com/players/p/powelno01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Jordan Miller,0,6-7,195.0,"January 23, 2000",usUS,1,"George Mason,Miami (FL)",LAC,https://www.basketball-reference.com/players/m/millejo01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Kobe Brown,0,6-7,250.0,"January 1, 2000",usUS,1,Missouri,LAC,https://www.basketball-reference.com/players/b/brownko01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Kawhi Leonard,0,6-7,225.0,"June 29, 1991",usUS,12,San Diego State,LAC,https://www.basketball-reference.com/players/l/leonaka01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Bogdan BogdanoviÄ,0,6-5,220.0,"August 18, 1992",rsRS,7,,LAC,https://www.basketball-reference.com/players/b/bogdabo01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Drew Eubanks,0,6-9,245.0,"February 1, 1997",usUS,6,Oregon State,LAC,https://www.basketball-reference.com/players/e/eubandr01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Cam Christie,0,6-5,190.0,"July 24, 2005",usUS,R,Minnesota,LAC,https://www.basketball-reference.com/players/c/chrisca01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Ben Simmons,0,6-10,240.0,"July 20, 1996",auAU,6,LSU,LAC,https://www.basketball-reference.com/players/s/simmobe01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Patty Mills,0,6-2,180.0,"August 11, 1988",auAU,15,Saint Mary's,LAC,https://www.basketball-reference.com/players/m/millspa01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Trentyn Flowers(TW),0,6-7,185.0,"March 8, 2005",usUS,R,,LAC,https://www.basketball-reference.com/players/f/flowetr01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Patrick Baldwin Jr.(TW),0,6-9,220.0,"November 18, 2002",usUS,2,UW-Milwaukee,LAC,https://www.basketball-reference.com/players/j/jr.(tpa01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Seth Lundy(TW),0,6-6,220.0,"April 2, 2000",usUS,1,Penn State,LAC,https://www.basketball-reference.com/players/l/lundyse01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Dalton Knecht,0,6-6,215.0,"April 19, 2001",usUS,R,"Northeastern Junior College,University of Northern Colorado,Tennessee",LAL,https://www.basketball-reference.com/players/k/knechda01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,LeBron James,0,6-9,250.0,"December 30, 1984",usUS,21,,LAL,https://www.basketball-reference.com/players/j/jamesle01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Austin Reaves,0,6-5,206.0,"May 29, 1998",usUS,3,"Wichita State,Oklahoma",LAL,https://www.basketball-reference.com/players/r/reaveau01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Gabe Vincent,0,6-3,195.0,"June 14, 1996",usUS,5,UC Santa Barbara,LAL,https://www.basketball-reference.com/players/v/vincega01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Rui Hachimura,0,6-8,230.0,"February 8, 1998",jpJP,5,Gonzaga,LAL,https://www.basketball-reference.com/players/h/hachiru01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Jaxson Hayes,0,7-0,220.0,"May 23, 2000",usUS,5,Texas,LAL,https://www.basketball-reference.com/players/h/hayesja01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Cam Reddish,0,6-8,218.0,"September 1, 1999",usUS,5,Duke,LAL,https://www.basketball-reference.com/players/r/reddica01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Christian Koloko(TW),0,7-1,230.0,"June 20, 2000",cmCM,1,Arizona,LAL,https://www.basketball-reference.com/players/k/kolokch01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Dorian Finney-Smith,0,6-7,220.0,"May 4, 1993",usUS,8,Florida,LAL,https://www.basketball-reference.com/players/f/finnedo01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Shake Milton,0,6-5,205.0,"September 26, 1996",usUS,6,SMU,LAL,https://www.basketball-reference.com/players/m/miltosh01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Jarred Vanderbilt,0,6-8,214.0,"April 3, 1999",usUS,6,Kentucky,LAL,https://www.basketball-reference.com/players/v/vandeja01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Bronny James,0,6-2,210.0,"October 6, 2004",usUS,R,USC,LAL,https://www.basketball-reference.com/players/j/jamesbr01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Trey Jemison(TW),0,6-11,260.0,"November 28, 1999",usUS,1,"Clemson,UAB",LAL,https://www.basketball-reference.com/players/j/jemistr01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Luka Doncic,0,6-6,230.0,"February 28, 1999",siSI,6,,LAL,https://www.basketball-reference.com/players/d/doncilu01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Jordan Goodwin(TW),0,6-3,200.0,"October 23, 1998",usUS,3,Saint Louis,LAL,https://www.basketball-reference.com/players/g/goodwjo01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Alex Len,0,7-0,250.0,"June 16, 1993",uaUA,11,Maryland,LAL,https://www.basketball-reference.com/players/l/lenalal01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Markieff Morris,0,6-9,245.0,"September 2, 1989",usUS,13,Kansas,LAL,https://www.basketball-reference.com/players/m/morrima01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Maxi Kleber,0,6-10,240.0,"January 29, 1992",deDE,7,,LAL,https://www.basketball-reference.com/players/k/klebema01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Jaylen Wells,0,6-7,206.0,"August 26, 2003",usUS,R,"Sonoma State University,Washington State",MEM,https://www.basketball-reference.com/players/w/wellsja01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Scotty Pippen Jr.,0,6-1,185.0,"November 10, 2000",usUS,2,Vanderbilt,MEM,https://www.basketball-reference.com/players/j/jr.scsc01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Jaren Jackson Jr.,0,6-10,242.0,"September 15, 1999",usUS,6,Michigan State,MEM,https://www.basketball-reference.com/players/j/jr.jaja01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Brandon Clarke,0,6-8,215.0,"September 19, 1996",caCA,5,"San Jose State,Gonzaga",MEM,https://www.basketball-reference.com/players/c/clarkbr01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Santi Aldama,0,6-11,224.0,"January 10, 2001",esES,3,Loyola (MD),MEM,https://www.basketball-reference.com/players/a/aldamsa01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Desmond Bane,0,6-5,215.0,"June 25, 1998",usUS,4,TCU,MEM,https://www.basketball-reference.com/players/b/banedde01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Luke Kennard,0,6-5,206.0,"June 24, 1996",usUS,7,Duke,MEM,https://www.basketball-reference.com/players/k/kennalu01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Zach Edey,0,7-4,305.0,"May 14, 2002",caCA,R,Purdue,MEM,https://www.basketball-reference.com/players/e/edeyzza01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Jay Huff,0,7-1,240.0,"August 25, 1998",usUS,3,Virginia,MEM,https://www.basketball-reference.com/players/h/huffjja01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Ja Morant,0,6-2,174.0,"August 10, 1999",usUS,5,Murray State,MEM,https://www.basketball-reference.com/players/m/moranja01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,John Konchar,0,6-5,210.0,"March 22, 1996",usUS,5,Purdue-Fort Wayne,MEM,https://www.basketball-reference.com/players/k/konchjo01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,GG Jackson II,0,6-9,215.0,"December 17, 2004",usUS,1,South Carolina,MEM,https://www.basketball-reference.com/players/i/iigggg01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Yuki Kawamura(TW),0,5-8,159.0,"May 2, 2001",jpJP,R,,MEM,https://www.basketball-reference.com/players/k/kawamyu01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Vince Williams Jr.,0,6-4,205.0,"August 30, 2000",usUS,2,VCU,MEM,https://www.basketball-reference.com/players/j/jr.vivi01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Cam Spencer(TW),0,6-3,205.0,"April 6, 2000",usUS,R,"Loyola (MD),Rutgers University,UConn",MEM,https://www.basketball-reference.com/players/s/spencca01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Lamar Stevens,0,6-6,230.0,"July 9, 1997",usUS,4,Penn State,MEM,https://www.basketball-reference.com/players/s/stevela01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Zyon Pullin(TW),0,6-4,206.0,"March 3, 2001",usUS,R,"University of California, Riverside,Florida",MEM,https://www.basketball-reference.com/players/p/pullizy01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Marvin Bagley III,0,6-10,235.0,"March 14, 1999",usUS,6,Duke,MEM,https://www.basketball-reference.com/players/i/iiimama01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Bam Adebayo,0,6-9,255.0,"July 18, 1997",usUS,7,Kentucky,MIA,https://www.basketball-reference.com/players/a/adebaba01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Tyler Herro,0,6-5,195.0,"January 20, 2000",usUS,5,Kentucky,MIA,https://www.basketball-reference.com/players/h/herroty01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Duncan Robinson,0,6-7,215.0,"April 22, 1994",usUS,6,"Williams,Michigan",MIA,https://www.basketball-reference.com/players/r/robindu01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Haywood Highsmith,0,6-7,220.0,"December 9, 1996",usUS,4,Wheeling University,MIA,https://www.basketball-reference.com/players/h/highsha01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Terry Rozier,0,6-1,190.0,"March 17, 1994",usUS,9,Louisville,MIA,https://www.basketball-reference.com/players/r/roziete01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Jaime Jaquez Jr.,0,6-6,225.0,"February 18, 2001",usUS,1,UCLA,MIA,https://www.basketball-reference.com/players/j/jr.jaja01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Nikola JoviÄ,0,6-10,209.0,"June 9, 2003",gbGB,2,,MIA,https://www.basketball-reference.com/players/j/joviäni01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Kel'el Ware,0,7-0,230.0,"April 20, 2004",usUS,R,"Oregon,Indiana",MIA,https://www.basketball-reference.com/players/w/warekke01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Pelle Larsson,0,6-5,215.0,"February 23, 2001",seSE,R,"Utah,Arizona",MIA,https://www.basketball-reference.com/players/l/larsspe01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Alec Burks,0,6-6,214.0,"July 20, 1991",usUS,13,Colorado,MIA,https://www.basketball-reference.com/players/b/burksal01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Kevin Love,0,6-8,251.0,"September 7, 1988",usUS,16,UCLA,MIA,https://www.basketball-reference.com/players/l/lovekke01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Dru Smith(TW),0,6-3,203.0,"December 30, 1997",usUS,2,"University of Evansville,Missouri",MIA,https://www.basketball-reference.com/players/s/smithdr01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Davion Mitchell,0,6-2,205.0,"September 5, 1998",usUS,3,"Auburn,Baylor",MIA,https://www.basketball-reference.com/players/m/mitchda01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Kyle Anderson,0,6-9,230.0,"September 20, 1993",usUS,10,UCLA,MIA,https://www.basketball-reference.com/players/a/anderky01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Keshad Johnson,0,6-6,225.0,"June 23, 2001",usUS,R,"San Diego State,Arizona",MIA,https://www.basketball-reference.com/players/j/johnske01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Josh Christopher(TW),0,6-5,215.0,"December 8, 2001",usUS,2,Arizona State,MIA,https://www.basketball-reference.com/players/c/chrisjo01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Andrew Wiggins,0,6-7,197.0,"February 23, 1995",caCA,10,Kansas,MIA,https://www.basketball-reference.com/players/w/wiggian01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Isaiah Stevens(TW),0,6-0,185.0,"November 1, 2000",usUS,R,Colorado State,MIA,https://www.basketball-reference.com/players/s/steveis01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Brook Lopez,0,7-1,282.0,"April 1, 1988",usUS,16,Stanford,MIL,https://www.basketball-reference.com/players/l/lopezbr01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Taurean Prince,0,6-6,218.0,"March 22, 1994",usUS,8,Baylor,MIL,https://www.basketball-reference.com/players/p/princta01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Gary Trent Jr.,0,6-5,209.0,"January 18, 1999",usUS,6,Duke,MIL,https://www.basketball-reference.com/players/j/jr.gaga01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,A.J. Green,0,6-4,200.0,"September 27, 1999",usUS,2,University of Northern Iowa,MIL,https://www.basketball-reference.com/players/g/greena.01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Andre Jackson Jr.,0,6-6,210.0,"November 13, 2001",usUS,1,UConn,MIL,https://www.basketball-reference.com/players/j/jr.anan01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Damian Lillard,0,6-2,195.0,"July 15, 1990",usUS,12,Weber State,MIL,https://www.basketball-reference.com/players/l/lillada01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Giannis Antetokounmpo,0,6-11,242.0,"December 6, 1994",grGR,11,,MIL,https://www.basketball-reference.com/players/a/antetgi01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Bobby Portis,0,6-10,250.0,"February 10, 1995",usUS,9,Arkansas,MIL,https://www.basketball-reference.com/players/p/portibo01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Ryan Rollins,0,6-4,180.0,"July 3, 2002",usUS,2,Toledo,MIL,https://www.basketball-reference.com/players/r/rolliry01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Pat Connaughton,0,6-5,209.0,"January 6, 1993",usUS,9,Notre Dame,MIL,https://www.basketball-reference.com/players/c/connapa01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Stanley Umude(TW),0,6-6,210.0,"April 12, 1999",usUS,2,"South Dakota,Arkansas",MIL,https://www.basketball-reference.com/players/u/umudest01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Tyler Smith,0,6-11,224.0,"November 2, 2004",usUS,R,,MIL,https://www.basketball-reference.com/players/s/smithty01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Kyle Kuzma,0,6-9,221.0,"July 24, 1995",usUS,7,Utah,MIL,https://www.basketball-reference.com/players/k/kuzmaky01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Chris Livingston,0,6-6,220.0,"October 15, 2003",usUS,1,Kentucky,MIL,https://www.basketball-reference.com/players/l/livinch01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Kevin Porter Jr.,0,6-4,203.0,"May 4, 2000",usUS,4,USC,MIL,https://www.basketball-reference.com/players/j/jr.keke01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,Jericho Sims,0,6-10,245.0,"October 20, 1998",usUS,3,Texas,MIL,https://www.basketball-reference.com/players/s/simsjje01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Jamaree Bouyea(TW),0,6-2,180.0,"June 27, 1999",usUS,2,San Francisco,MIL,https://www.basketball-reference.com/players/b/bouyeja01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pete Nance(TW),0,6-11,230.0,"February 19, 2000",usUS,1,"Northwestern,UNC",MIL,https://www.basketball-reference.com/players/n/nancepe01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Jaden McDaniels,0,6-9,185.0,"September 29, 2000",usUS,4,Washington,MIN,https://www.basketball-reference.com/players/m/mcdanja01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Nickeil Alexander-Walker,0,6-5,205.0,"September 2, 1998",caCA,5,Virginia Tech,MIN,https://www.basketball-reference.com/players/a/alexani01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Naz Reid,0,6-9,264.0,"August 26, 1999",usUS,5,LSU,MIN,https://www.basketball-reference.com/players/r/reidnna01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Anthony Edwards,0,6-4,225.0,"August 5, 2001",usUS,4,Georgia,MIN,https://www.basketball-reference.com/players/e/edwaran01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Rudy Gobert,0,7-1,258.0,"June 26, 1992",frFR,11,,MIN,https://www.basketball-reference.com/players/g/goberru01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Mike Conley,0,6-0,175.0,"October 11, 1987",usUS,17,Ohio State,MIN,https://www.basketball-reference.com/players/c/conlemi01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Julius Randle,0,6-9,250.0,"November 29, 1994",usUS,10,Kentucky,MIN,https://www.basketball-reference.com/players/r/randlju01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Donte DiVincenzo,0,6-4,203.0,"January 31, 1997",usUS,6,Villanova,MIN,https://www.basketball-reference.com/players/d/divindo01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Rob Dillingham,0,6-1,176.0,"January 4, 2005",usUS,R,Kentucky,MIN,https://www.basketball-reference.com/players/d/dilliro01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Josh Minott,0,6-8,205.0,"November 25, 2002",usUS,2,Memphis,MIN,https://www.basketball-reference.com/players/m/minotjo01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Luka Garza,0,6-10,235.0,"December 27, 1998",usUS,3,Iowa,MIN,https://www.basketball-reference.com/players/g/garzalu01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,Terrence Shannon Jr.,0,6-6,215.0,"July 30, 2000",usUS,R,"Texas Tech,Illinois",MIN,https://www.basketball-reference.com/players/j/jr.tete01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Jaylen Clark,0,6-5,205.0,"October 13, 2001",usUS,R,UCLA,MIN,https://www.basketball-reference.com/players/c/clarkja01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Joe Ingles,0,6-8,220.0,"October 2, 1987",auAU,10,,MIN,https://www.basketball-reference.com/players/i/inglejo01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Leonard Miller,0,6-10,210.0,"November 26, 2003",caCA,1,,MIN,https://www.basketball-reference.com/players/m/millele01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Tristen Newton(TW),0,6-5,190.0,"April 26, 2001",usUS,R,"East Carolina University,UConn",MIN,https://www.basketball-reference.com/players/n/newtotr01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
